SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2
pHFCi2_S.pB10,240,1.3811833233158088e-11,0.09036912751677847,48,0,0,1001060762.5095834,0
pHFCi2_S.pB10,241,1.5629410616192662e-11,0.09036912751677847,48,0,0,1001060762.5096173,0
pHFCi2_S.pB10,242,1.7686173304143018e-11,0.09036912751677847,48,0,0,1001060762.5096158,0
pHFCi2_S.pB10,243,2.0013597046334496e-11,0.09036912751677847,48,0,0,1001060762.5096178,0
pHFCi2_S.pB10,244,2.264729966426489e-11,0.09036912751677847,48,0,0,1001060762.5096186,0
pHFCi2_S.pB10,245,2.5627586130347737e-11,0.09036912751677847,48,0,0,1001060762.5095862,0
pHFCi2_S.pB10,246,2.9000065376655582e-11,0.09036912751677847,48,0,0,1001060762.5095838,0
pHFCi2_S.pB10,247,3.2816348273019725e-11,0.09036912751677847,48,0,0,1001060762.5096505,0
pHFCi2_S.pB10,248,3.7134837456022286e-11,0.09036912751677847,48,0,0,1001060762.5095872,0
pHFCi2_S.pB10,249,4.202162109606038e-11,0.09036912751677847,48,0,0,1001060762.5095866,0
pHFCi2_S.pB10,250,4.7551484280282076e-11,0.09036912751677847,48,0,0,1001060762.5096228,0
pHFCi2_S.pB10,251,5.38090534891309e-11,0.09036912751677847,48,0,0,1001060762.5095903,0
pHFCi2_S.pB10,252,6.089009168104533e-11,0.09036912751677847,48,0,0,1001060762.5096271,0
pHFCi2_S.pB10,253,6.8902963804688e-11,0.09036912751677847,48,0,0,1001060762.5095928,0
pHFCi2_S.pB10,254,7.797029516623351e-11,0.09036912751677847,48,0,0,1001060762.5095929,0
pHFCi2_S.pB10,255,8.823084803060315e-11,0.09036912751677847,48,0,0,1001060762.5096301,0
pHFCi2_S.pB10,256,9.984164517528624e-11,0.09036912751677847,48,0,0,1001060762.5096318,0
pHFCi2_S.pB10,257,1.1298037289463883e-10,0.09036912751677847,48,0,0,1001060762.5096328,0
pHFCi2_S.pB10,258,1.2784810022913362e-10,0.09036912751677847,48,0,0,1001060762.5096338,0
