SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2
pHFC_S.pB10-A,189,1.7664214605913935e-16,0.22836912751677851,29,0,0,295079395.6981013,0.3902882549899916
pHFC_S.pB10-A,190,1.9988748678603223e-16,0.22836912751677851,29,0,0,295079395.69366646,0.44164849916471993
pHFC_S.pB10-A,191,2.261918135905093e-16,0.22836912751677851,29,0,0,295079395.68863946,0.49976752929180013
pHFC_S.pB10-A,192,2.5595767578052644e-16,0.22836912751677851,29,0,0,295079395.6829614,0.565534772431705
pHFC_S.pB10-A,193,2.896405964080313e-16,0.22836912751677851,29,0,0,295079395.67652875,0.6399567004261583
pHFC_S.pB10-A,194,3.2775604338403796e-16,0.22836912751677851,29,0,0,295079395.6692507,0.724172232493951
pHFC_S.pB10-A,195,3.70887317962245e-16,0.22836912751677851,29,0,0,295079395.66101515,0.8194701647443847
pHFC_S.pB10-A,196,4.1969448131288573e-16,0.22836912751677851,29,0,0,295079395.65169257,0.9273088933427689
pHFC_S.pB10-A,197,4.749244557950137e-16,0.22836912751677851,29,0,0,295079395.6411493,1.049338733163472
pHFC_S.pB10-A,198,5.3742245551243765e-16,0.22836912751677851,29,0,0,295079395.629218,1.187427173486921
pHFC_S.pB10-A,199,6.081449210812605e-16,0.22836912751677851,29,0,0,295079395.61571175,1.343687457244412
pHFC_S.pB10-A,200,6.881741565567563e-16,0.22836912751677851,29,0,0,295079395.6004326,1.5205109211770902
pHFC_S.pB10-A,201,7.787348925163852e-16,0.22836912751677851,29,0,0,295079395.58313787,1.7206035918321747
pHFC_S.pB10-A,202,8.81213028772745e-16,0.22836912751677851,29,0,0,295079395.56357056,1.9470275974493505
pHFC_S.pB10-A,203,9.971768435462681e-16,0.22836912751677851,29,0,0,295079395.54142475,2.2032480294920678
pHFC_S.pB10-A,204,1.1284009936731628e-15,0.22836912751677851,29,0,0,295079395.5163725,2.49318597097913
pHFC_S.pB10-A,205,1.2768936731366209e-15,0.22836912751677851,29,0,0,295079395.48801845,2.8212785031480454
pHFC_S.pB10-A,206,1.4449273455430813e-15,0.22836912751677851,29,0,0,295079395.45593214,3.1925466087773415
pHFC_S.pB10-A,207,1.6350735208590708e-15,0.22836912751677851,29,0,0,295079395.41962546,3.6126720113463993
pHFC_S.pB10-A,208,1.8502421086159576e-15,0.22836912751677851,29,0,0,295079395.3785359,4.088084125964907
pHFC_S.pB10-A,209,2.093725949825771e-15,0.22836912751677851,29,0,0,295079395.3320445,4.626058452756838
pHFC_S.pB10-A,210,2.3692512091041713e-15,0.22836912751677851,29,0,0,295079395.2794389,5.23482791850131
pHFC_S.pB10-A,211,2.6810343981783728e-15,0.22836912751677851,29,0,0,295079395.2199022,5.923708870496935
pHFC_S.pB10-A,212,3.033846903441491e-15,0.22836912751677851,29,0,0,295079395.15253395,6.703243650859022
pHFC_S.pB10-A,213,3.4330880050533218e-15,0.22836912751677851,29,0,0,295079395.0763026,7.5853619332164275
pHFC_S.pB10-A,214,3.88486750503831e-15,0.22836912751677851,29,0,0,295079394.9900337,8.583563290923918
pHFC_S.pB10-A,215,4.396099228883076e-15,0.22836912751677851,29,0,0,295079394.89241576,9.713123790853684
pHFC_S.pB10-A,216,4.9746068315387035e-15,0.22836912751677851,29,0,0,295079394.7819517,10.991329774536073
pHFC_S.pB10-A,217,5.629243527034554e-15,0.22836912751677851,29,0,0,295079394.6569505,12.437742404529024
pHFC_S.pB10-A,218,6.3700275739899704e-15,0.22836912751677851,29,0,0,295079394.5155049,14.074497024767261
pHFC_S.pB10-A,219,7.208295590432233e-15,0.22836912751677851,29,0,0,295079394.35543966,15.926641916491215
pHFC_S.pB10-A,220,8.156876044179993e-15,0.22836912751677851,29,0,0,295079394.1743115,18.022521634339544
pHFC_S.pB10-A,221,9.230285573809011e-15,0.22836912751677851,29,0,0,295079393.96934474,20.394210789540193
pHFC_S.pB10-A,222,1.0444951144605951e-14,0.22836912751677851,29,0,0,295079393.73740685,23.07800491930457
pHFC_S.pB10-A,223,1.1819461439282892e-14,0.22836912751677851,29,0,0,295079393.47495556,26.11497595534573
pHFC_S.pB10-A,224,1.3374851330620191e-14,0.22836912751677851,29,0,0,295079393.1779586,29.55160079327792
pHFC_S.pB10-A,225,1.5134923789475584e-14,0.22836912751677851,29,0,0,295079392.8418791,33.440472583677725
pHFC_S.pB10-A,226,1.7126614154492668e-14,0.22836912751677851,29,0,0,295079392.4615722,37.84110563192467
pHFC_S.pB10-A,227,1.9380402338123172e-14,0.22836912751677851,29,0,0,295079392.03121424,42.82084622700072
pHFC_S.pB10-A,228,2.193077927717551e-14,0.22836912751677851,29,0,0,295079391.5442299,48.45590334118348
pHFC_S.pB10-A,229,2.481677476623365e-14,0.22836912751677851,29,0,0,295079390.99315894,54.8325149778581
pHFC_S.pB10-A,230,2.8082554751665567e-14,0.22836912751677851,29,0,0,295079390.36957043,62.04826802167055
pHFC_S.pB10-A,231,3.1778097226933964e-14,0.22836912751677851,29,0,0,295079389.66391563,70.21359179574698
pHFC_S.pB10-A,232,3.5959957072800515e-14,0.22836912751677851,29,0,0,295079388.8654023,79.45344819084524
pHFC_S.pB10-A,233,4.0692131547185746e-14,0.22836912751677851,29,0,0,295079387.9618034,89.9092442418056
pHFC_S.pB10-A,234,4.6047039669742334e-14,0.22836912751677851,29,0,0,295079386.9392978,101.74099643385165
pHFC_S.pB10-A,235,5.2106630489192576e-14,0.22836912751677851,29,0,0,295079385.78223324,115.12977987736701
pHFC_S.pB10-A,236,5.896363719384428e-14,0.22836912751677851,29,0,0,295079384.47290576,130.28049985408708
pHFC_S.pB10-A,237,6.672299625761449e-14,0.22836912751677851,29,0,0,295079382.99127054,147.4250281771971
pHFC_S.pB10-A,238,7.55034533395174e-14,0.22836912751677851,29,0,0,295079381.3146515,166.8257523986272
pHFC_S.pB10-A,239,8.543938051256362e-14,0.22836912751677851,29,0,0,295079379.4174013,188.77959222495141
pHFC_S.pB10-A,240,9.668283263210665e-14,0.22836912751677851,29,0,0,295079377.27047724,213.62254466608314
pHFC_S.pB10-A,241,1.0940587431334867e-13,0.22836912751677851,29,0,0,295079374.84101695,241.73482754904623
pHFC_S.pB10-A,242,1.2380321312900118e-13,0.22836912751677851,29,0,0,295079372.0918514,273.5467002071999
pHFC_S.pB10-A,243,1.4009517932434148e-13,0.22836912751677851,29,0,0,295079368.98089504,309.54505054571337
pHFC_S.pB10-A,244,1.5853109764985425e-13,0.22836912751677851,29,0,0,295079365.46053755,350.28084944688226
pHFC_S.pB10-A,245,1.793931029124342e-13,0.22836912751677851,29,0,0,295079361.4769124,396.37758679672623
pHFC_S.pB10-A,246,2.0300045763658915e-13,0.22836912751677851,29,0,0,295079356.9690322,448.5408184933606
pHFC_S.pB10-A,247,2.2971443791113817e-13,0.22836912751677851,29,0,0,295079351.86791694,507.5689708725204
pHFC_S.pB10-A,248,2.599438621921561e-13,0.22836912751677851,29,0,0,295079346.0954911,574.3655683215127
pHFC_S.pB10-A,249,2.9415134767242274e-13,0.22836912751677851,29,0,0,295079339.56340706,649.9530717524269
pHFC_S.pB10-A,250,3.328603899619747e-13,0.22836912751677851,29,0,0,295079332.1716859,735.4885404097686
