SetID,SweepID,gamma_M,psi_M
pHFC_S.pB10-A,170,1.6863980999610257e-17,0.22836912751677851
pHFC_S.pB10-A,171,1.9083207798499634e-17,0.22836912751677851
pHFC_S.pB10-A,172,2.1594475224393132e-17,0.22836912751677851
pHFC_S.pB10-A,173,2.4436214557889586e-17,0.22836912751677851
pHFC_S.pB10-A,174,2.7651914469525896e-17,0.22836912751677851
pHFC_S.pB10-A,175,3.12907865503701e-17,0.22836912751677851
pHFC_S.pB10-A,176,3.5408518423557e-17,0.22836912751677851
pHFC_S.pB10-A,177,4.006812596203487e-17,0.22836912751677851
pHFC_S.pB10-A,178,4.534091765447595e-17,0.22836912751677851
pHFC_S.pB10-A,179,5.1307585877559346e-17,0.22836912751677851
pHFC_S.pB10-A,180,5.805944177495565e-17,0.22836912751677851
pHFC_S.pB10-A,181,6.569981264103561e-17,0.22836912751677851
pHFC_S.pB10-A,182,7.434562319421266e-17,0.22836912751677851
pHFC_S.pB10-A,183,8.412918493900786e-17,0.22836912751677851
pHFC_S.pB10-A,184,9.520022100040295e-17,0.22836912751677851
pHFC_S.pB10-A,185,1.0772815741762159e-16,0.22836912751677851
pHFC_S.pB10-A,186,1.2190471596223223e-16,0.22836912751677851
pHFC_S.pB10-A,187,1.3794684815988203e-16,0.22836912751677851
pHFC_S.pB10-A,188,1.5610005541656833e-16,0.22836912751677851
pHFC_S.pB10-A,189,1.7664214605913937e-16,0.22836912751677851
pHFC_S.pB10-A,190,1.9988748678603223e-16,0.22836912751677851
pHFC_S.pB10-A,191,2.261918135905093e-16,0.22836912751677851
pHFC_S.pB10-A,192,2.5595767578052644e-16,0.22836912751677851
pHFC_S.pB10-A,193,2.896405964080313e-16,0.22836912751677851
pHFC_S.pB10-A,194,3.2775604338403796e-16,0.22836912751677851
pHFC_S.pB10-A,195,3.7088731796224507e-16,0.22836912751677851
pHFC_S.pB10-A,196,4.1969448131288573e-16,0.22836912751677851
pHFC_S.pB10-A,197,4.749244557950137e-16,0.22836912751677851
pHFC_S.pB10-A,198,5.3742245551243765e-16,0.22836912751677851
pHFC_S.pB10-A,199,6.081449210812605e-16,0.22836912751677851
pHFC_S.pB10-A,200,6.881741565567563e-16,0.22836912751677851
pHFC_S.pB10-A,201,7.787348925163851e-16,0.22836912751677851
pHFC_S.pB10-A,202,8.812130287727449e-16,0.22836912751677851
pHFC_S.pB10-A,203,9.971768435462681e-16,0.22836912751677851
pHFC_S.pB10-A,204,1.1284009936731628e-15,0.22836912751677851
pHFC_S.pB10-A,205,1.2768936731366209e-15,0.22836912751677851
pHFC_S.pB10-A,206,1.4449273455430811e-15,0.22836912751677851
pHFC_S.pB10-A,207,1.6350735208590708e-15,0.22836912751677851
pHFC_S.pB10-A,208,1.8502421086159576e-15,0.22836912751677851
pHFC_S.pB10-A,209,2.093725949825771e-15,0.22836912751677851
pHFC_S.pB10-A,210,2.3692512091041713e-15,0.22836912751677851
pHFC_S.pB10-A,211,2.6810343981783728e-15,0.22836912751677851
pHFC_S.pB10-A,212,3.033846903441491e-15,0.22836912751677851
pHFC_S.pB10-A,213,3.4330880050533214e-15,0.22836912751677851
pHFC_S.pB10-A,214,3.88486750503831e-15,0.22836912751677851
pHFC_S.pB10-A,215,4.396099228883076e-15,0.22836912751677851
pHFC_S.pB10-A,216,4.974606831538704e-15,0.22836912751677851
pHFC_S.pB10-A,217,5.629243527034554e-15,0.22836912751677851
pHFC_S.pB10-A,218,6.37002757398997e-15,0.22836912751677851
pHFC_S.pB10-A,219,7.208295590432233e-15,0.22836912751677851
pHFC_S.pB10-A,220,8.156876044179993e-15,0.22836912751677851
pHFC_S.pB10-A,221,9.23028557380901e-15,0.22836912751677851
pHFC_S.pB10-A,222,1.0444951144605953e-14,0.22836912751677851
pHFC_S.pB10-A,223,1.1819461439282893e-14,0.22836912751677851
pHFC_S.pB10-A,224,1.3374851330620191e-14,0.22836912751677851
pHFC_S.pB10-A,225,1.5134923789475584e-14,0.22836912751677851
pHFC_S.pB10-A,226,1.7126614154492668e-14,0.22836912751677851
pHFC_S.pB10-A,227,1.9380402338123172e-14,0.22836912751677851
pHFC_S.pB10-A,228,2.193077927717551e-14,0.22836912751677851
pHFC_S.pB10-A,229,2.4816774766233653e-14,0.22836912751677851
pHFC_S.pB10-A,230,2.8082554751665567e-14,0.22836912751677851
pHFC_S.pB10-A,231,3.1778097226933964e-14,0.22836912751677851
