SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv,log_Mut_freq0,log_Mut_freq_change
pDim90_E.R1_max,19,6.518209657172565e-7,0.05400000000000005,24,982054087.6255848,16379.131314797263,245302.75984718703,27694230.483255666,-6.185871674633567,982299390.385432,27710609.61457046,0.9725640245001828,0.027435975499817224,0.009900990099009901,0.01753498540080732,Increase,-2.0043213737826426,0.44264178014656186
pDim90_E.R1_max,20,2.1899999999999964e-6,0.05400000000000005,24,991457565.688044,16390.313933992697,69681.12211228583,18466362.875911433,-5.659555885159882,991527246.8101562,18482753.189845424,0.9817004255503952,0.01829957444960485,0.009900990099009901,0.008398584350594948,Increase,-2.0043213737826426,0.2667623642596697
pDim90_E.R1_max,21,2.1899999999999964e-16,0.12768421052631584,24,94100407.68391392,21588.020869117725,2465153.031087567,0.0055826163531961,-15.659555885159882,96565560.71500148,21588.026451734077,0.9997764917307009,2.2350826929907021e-4,0.009900990099009901,-0.009677481829710831,Decrease,-2.0043213737826426,-1.6463850305412615
pDim90_E.R1_max,22,7.358002046961483e-16,0.12768421052631584,24,94100407.68664388,21588.0208692238,2465153.0311463997,0.0187565822318171,-15.133240095686197,96565560.71779028,21588.039625806032,0.9997764915943421,2.2350840565783317e-4,0.009900990099009901,-0.009677481693352068,Decrease,-2.0043213737826426,-1.6463847655853368
pDim90_E.R1_max,23,2.472154982789463e-15,0.12768421052631584,24,94100407.69581492,21588.020869580032,2465153.031344188,0.06301877257456742,-14.606924306212514,96565560.72715911,21588.083888352605,0.9997764911362009,2.2350886379910823e-4,0.009900990099009901,-0.009677481235210793,Decrease,-2.0043213737826426,-1.6463838753815736
pDim90_E.R1_max,24,8.305991517703622e-15,0.12768421052631584,24,94100407.72617324,21588.020869867803,2465153.03357405,0.21173235376256835,-14.08060851673883,96565560.75974728,21588.232602221568,0.9997764895969345,2.2351040306543816e-4,0.009900990099009901,-0.009677479695944463,Decrease,-2.0043213737826426,-1.6463808844819736
pDim90_E.R1_max,25,2.7906622186898548e-14,0.12768421052631584,24,94100407.82952364,21588.02087353751,2465153.036413961,0.7113904664080024,-13.554292727265146,96565560.8659376,21588.732264003916,0.9997764844251662,2.235155748338378e-4,0.009900990099009901,-0.009677474524176064,Decrease,-2.0043213737826426,-1.6463708355336402
pDim90_E.R1_max,26,9.376117953195461e-14,0.12768421052631584,24,94100408.1773548,21588.020887050625,2465153.0439145947,2.39023563156463,-13.027976937791461,96565561.2212694,21590.411122682188,0.9997764670480723,2.2353295192775404e-4,0.009900990099009901,-0.009677457147082147,Decrease,-2.0043213737826426,-1.6463370728633646
pDim90_E.R1_max,27,3.150205255349983e-13,0.12768421052631584,24,94100409.3462376,21588.020932806667,2465153.0685089584,8.031806574234885,-12.501661148317776,96565562.41474655,21596.052739380902,0.999776408654297,2.235913457030705e-4,0.009900990099009901,-0.00967739875330683,Decrease,-2.0043213737826426,-1.6462236364221958
pDim90_E.R1_max,28,1.058411722247212e-12,0.12768421052631584,24,94100413.27355416,21588.021085381577,2465153.153196197,26.99725876303664,-11.975345358844093,96565566.42675036,21615.018344144613,0.9997762123501198,2.2378764988014257e-4,0.009900990099009901,-0.009677202449129759,Decrease,-2.0043213737826426,-1.6458425106778494
pDim90_E.R1_max,29,3.5560710588232856e-12,0.12768421052631584,24,94100426.47602586,21588.021597947663,2465153.4384892164,90.83980099793486,-11.44902956937041,96565579.91451508,21678.8613989456,0.9997755515409207,2.2444845907928032e-4,0.009900990099009901,-0.009676541639930621,Decrease,-2.0043213737826426,-1.6445619980598272
pDim90_E.R1_max,30,1.1947752570759026e-11,0.12768421052631584,24,94100470.9204398,21588.02332494259,2465154.3960910565,306.7234331055529,-10.922713779896725,96565625.31653085,21894.746758048143,0.9997733170212497,2.266829787502736e-4,0.009900990099009901,-0.009674307120259627,Decrease,-2.0043213737826426,-1.640259715320481
pDim90_E.R1_max,31,4.014227756723031e-11,0.12768421052631584,24,94100621.22125444,21588.02916407028,2465157.6350513087,1047.9224719714875,-10.39639799042304,96565778.85630575,22635.95163604177,0.9997656452724578,2.3435472754213346e-4,0.009900990099009901,-0.009666635371467768,Decrease,-2.0043213737826426,-1.6258049074276837
